engine_temperature,tire_pressure,fuel_efficiency,speed,driving_distance,service_frequency,repair_cost,fault_type
84.03861812204279,38.37229899807564,11.569209992558608,57.56431385838415,28.440698888823277,5,492.3271648117219,Radiator Leak
71.21579832157269,33.67851888029868,8.741320718114858,116.78902421707642,383.2636581108136,11,696.3609548470308,Electrical Wiring Issue
102.27361479535838,39.61832113497666,8.315876648763314,89.30403887405792,351.0537270568963,10,807.1161712316531,Transmission Slippage
78.85553397035244,30.226306188437455,8.958040679638152,84.55027545376767,165.6761093681585,4,535.3166419555661,Tire Wear
117.02292921764572,38.42347801546733,11.178313114800762,73.26200828186575,337.8314511035365,9,592.4549382426264,Fuel Injector Failure
117.69642885012937,37.319162233500904,8.138681066905933,74.31554667441154,197.96861309797492,5,556.2380011003705,Radiator Leak
115.74321951102243,37.251062135728624,10.331227340333959,83.27240030704647,378.1268957112172,2,422.38220041371085,Alternator Failure
88.50793501277222,38.13739873740265,11.98175006476524,95.71438456288858,227.09183136835304,10,756.1105153048954,Brake Pads Wear
70.77283082644337,37.13228789131598,11.422784375350158,96.17168769454636,206.1398639158328,8,745.686125081905,Battery Drain
116.41592812938626,35.514643859576985,10.085782756174357,53.73551261643597,467.3649577441505,7,645.6327983522169,Suspension Issue
91.40920741586572,29.57493853218865,8.25456363714657,80.00902016613016,125.43954994535011,8,727.0436280044024,Brake Fluid Leak
118.33274095218349,28.390314153895023,11.325494057542839,72.95664760272815,60.223669998282716,12,962.0268261714184,Tire Wear
118.18099885446264,39.05017417378824,10.395914032708841,109.64215730155074,292.2715566297291,3,514.7108952288775,Exhaust System Failure
112.650472773368,35.39980377424886,8.459731988238268,90.5135136974701,484.66090614208946,4,605.808479468023,Engine Overheating
84.72244460347929,37.55844749171412,8.375429139293425,82.60032531327855,188.91960686359332,5,585.7473571519228,Air Conditioning Failure
89.25488643009626,33.7782682181506,11.63850727774637,49.23157137431339,31.01838181439076,6,561.3661321002197,Oil Leak
112.55683357584284,29.407698267548735,10.676801051752314,88.45103114587292,169.65263365478373,1,292.37625716933644,Coolant System Fault
85.84610025781389,29.502229506430606,11.317147197267023,49.376312454418674,252.96582715977922,4,399.6196495462108,Starter Motor Fault
78.47463733430462,36.22678344674766,11.51591560112907,66.97652604526016,80.96150331610686,11,873.6859510136701,Coolant System Fault
97.84006312291751,33.163670738793556,10.287089408193289,51.42735718514655,329.051109028246,12,1038.7585794968782,Brake Pads Wear
116.80773870803904,30.40629672040404,10.069785407020165,95.36589176194951,498.8746945051003,10,770.7182632921744,Coolant System Fault
104.80148983374865,33.899134560897245,9.721709641283962,56.50016910689221,225.86973799072192,5,601.1913842224824,Brake Fluid Leak
98.50305850446824,28.77050724490161,9.267786351164478,71.34874985504209,177.36427836510632,7,576.7267515099591,Clutch Failure
74.85882468853842,34.98365682297278,9.738383843434846,111.65398220950229,200.35208341723333,5,572.8616259574936,Brake Pads Wear
100.75036133495848,31.22792085322117,11.095518622920626,56.34531067191762,57.57308919760057,1,483.8443920651022,Battery Drain
119.50269250521316,37.57070920764626,10.407693724060525,80.62440511670232,441.6368007131119,11,929.4151902493293,Starter Motor Fault
77.0042007618262,31.724343507082885,11.570093159819384,73.54173289328176,207.41282776067598,7,499.4242510708723,Suspension Issue
95.91648261818683,33.462641788981614,9.773520057516752,41.44992328365838,193.63720571242067,8,762.3526220369063,Alternator Failure
113.86865359639776,28.139446478897206,10.428358314875016,103.42064908582502,329.84513646523715,7,717.643841233074,Brake Pads Wear
107.03843088771022,28.869362653534708,10.525230212367955,45.52367250516798,221.01671046556177,11,873.3666717552364,Alternator Failure
104.8507870497634,32.70992267688022,10.366788649225303,77.94040167815629,324.11673440392303,4,574.0579535038755,Suspension Issue
105.12420419935546,33.75926601660548,10.810535092342064,84.854263595116,30.72314506539375,8,625.5030736891338,Spark Plug Failure
87.97455756098776,35.20024657743164,8.949733873499225,90.27411652916697,406.86167186111373,5,559.3031832612168,Spark Plug Failure
84.67959221322467,31.49995094451164,10.049455110183162,95.09053034463005,470.2519764397013,10,914.843890606427,Engine Overheating
110.46805777392568,36.33978263351851,8.41689921123339,60.2617906818172,324.38269307969296,9,856.1919460546195,Electrical Wiring Issue
110.50566973395904,38.321468766270456,9.53804531057925,40.79830213267595,477.28296442940535,12,962.9275341751667,Engine Misfire
113.35361592900519,37.3582118667202,9.950668274485057,97.87549298839295,75.71615718498165,12,820.7548844741359,Spark Plug Failure
115.66202762782356,28.475425904180284,10.60889703818189,82.8525279478063,238.70809474017685,10,702.7382935756756,Radiator Leak
95.56711994304689,33.76608336709395,11.802124210344815,106.8894162565799,300.90336697272363,5,571.5514967644888,Clutch Failure
95.07581473435998,29.2591621410181,10.402604266193423,105.71106903205555,290.86832371059336,1,372.8184661327924,Suspension Issue
109.91475894833876,30.90454019035033,10.974375664706239,107.46609342303066,200.73088954452163,12,898.3124975696996,Engine Overheating
102.49819653888827,39.83995111920576,10.02506423798081,78.80757279836321,169.0422046831307,9,678.7202168277356,Electrical Wiring Issue
105.09834386288517,29.70994651481816,10.536416125505326,66.69027166694926,63.4120112752094,12,949.9882375590266,Exhaust System Failure
109.78963347180505,33.986657841416275,8.283728864535094,103.3246562073096,195.8712252811391,5,563.7490467794673,Engine Overheating
114.50026709087831,35.41786881181743,9.017566323367388,76.1035290423404,81.33040755274257,6,634.8758123521674,Engine Misfire
86.89975784257679,36.42957964652925,9.447412372820555,54.67537571227476,367.1828382461092,4,564.0651665289251,Radiator Leak
88.7791476319972,34.71578420184297,9.889973420026054,108.39792156491795,104.41546774729498,6,577.992492563474,Timing Belt Failure
74.69909699204345,28.117250169030203,8.182594982009535,110.60479014178779,29.282652642266925,12,846.854824775007,Exhaust System Failure
98.9140070498087,31.917535698927903,8.560096390213271,77.3047804912136,276.18306890861714,8,812.3241606745032,Starter Motor Fault
71.7971136898371,34.21253972061653,9.107257231165223,46.055978184783,297.6148663597008,3,375.2182674773493,Radiator Leak
93.27990090662301,29.054397989738,11.886130763604204,71.0260871933545,435.95653064025277,5,510.8604806002305,Clutch Failure
97.13223173537884,32.20752317451017,9.325388028412203,104.28301275700827,288.4908062088409,2,527.0870295526935,Electrical Wiring Issue
84.32706260641422,28.398437305496397,9.92816423244833,112.14192228369829,172.74042686172285,2,347.22400484839,Alternator Failure
99.54166302845053,28.94294196586025,8.78439085095357,56.27781939980767,401.50594076316025,7,640.9483035311339,Transmission Slippage
71.52501249695247,32.76307931441915,10.443120284303074,45.35788896202172,270.13944659371055,10,762.4916043764412,Electrical Wiring Issue
71.86740943746072,29.592589048516725,9.122732862063897,110.18803625062709,39.640142315595874,10,620.5081755069159,Engine Misfire
111.13002803298292,34.8104901791387,8.827970313753706,71.15239511831003,282.92528015662333,11,842.4731540845977,Clutch Failure
88.00953207056314,36.27357962964719,10.066290513783915,83.34087714140506,454.00927271083117,10,705.3084262746141,Coolant System Fault
76.35302563259424,37.60704038930899,8.022023196641683,117.44526496406071,198.15631274911027,6,625.2743554909705,Exhaust System Failure
96.11216300274022,30.40180293093772,8.0306561305969,45.32517823313783,148.16290094990003,4,609.5181943120516,Alternator Failure
108.49967765493054,30.009790987108836,8.87627523640743,91.86544059616764,71.73472850901003,5,331.05750446418483,Clutch Failure
80.79105137484216,29.254814084012803,8.146885450003285,45.928433805989364,75.72276096767865,1,306.3085183748526,Timing Belt Failure
101.14452379095002,35.63716299452364,8.432103016522765,70.03751427732003,216.38574217090945,7,698.2998177151032,Suspension Issue
74.2673732496884,36.477708717842816,9.355442597355006,104.30516361547573,297.83991208076475,8,484.5913025492748,Starter Motor Fault
72.58408605843039,28.379033737907704,11.210342718319252,74.67777862045075,40.30770258480088,9,887.0796726044574,Tire Wear
96.5677315784074,39.23454695492428,10.288194573477202,119.77458831223603,469.78429451258285,8,747.0099419959153,Exhaust System Failure
97.03175608050532,28.62365540381767,10.050670903825665,84.72474279572818,377.56680872259795,5,662.0761523067721,Exhaust System Failure
101.87149507491033,34.49555602361285,9.173955292832487,65.69297221087628,293.3119591418313,3,398.36400600218684,Exhaust System Failure
106.30456668613309,36.508726233411,11.727014877731266,57.60890607238025,414.21933546949543,10,767.8416536275425,Suspension Issue
118.79260397312673,38.45162948495303,9.588060164948766,68.04164274289295,40.093378406056644,11,842.9341369139175,Timing Belt Failure
95.81501741505977,36.56904318558914,8.348371067183086,69.80266190076406,238.4194388665622,9,966.4847910319077,Coolant System Fault
86.1478236470623,37.6207369968375,10.468266064471205,45.49709421791688,315.0465634308317,6,739.4932242981727,Tire Wear
109.75930973843518,32.07340231051367,8.455353573906406,69.56593595414185,414.3264530591446,5,565.6080701702665,Fuel Injector Failure
83.54161256310371,37.77790136495815,9.380892571206768,77.139081579138,391.73478002463384,3,480.13636334157854,Battery Drain
91.9485710352818,28.961378156616103,10.029647754871235,97.81902017910437,138.53462485669982,6,666.8307596361129,Oil Leak
73.9228190671133,38.73779987272633,11.496890098740703,92.53835877772863,470.44008477960216,3,698.089850011018,Fuel Injector Failure
71.26753717077287,34.571108513844834,9.974186321360474,96.70125241833233,62.172920715435176,10,841.581673030931,Tire Wear
118.13242073389625,37.807573239549924,10.809035064126657,40.66909455014857,437.56680931057605,12,916.31120226282,Suspension Issue
111.79900602561028,33.4278194142196,11.971267355996282,57.41339196644289,485.4701248023093,6,578.0107488787229,Fuel Injector Failure
104.7987103046849,35.7229323423583,8.525956479591926,92.93474307198852,88.57676161131278,4,527.226712431267,Battery Drain
90.44764722071349,34.31683193123336,9.098926102078078,78.71914945437977,361.0330321018926,2,344.58397946548763,Spark Plug Failure
78.66471600354228,36.77907426106398,9.578304302390585,40.42507805346767,20.14275938899923,8,753.8226310507476,Radiator Leak
77.8218521335543,28.979559784367076,9.687312714155325,104.35957139454578,202.71141256957748,4,357.5538474366143,Engine Misfire
82.51214490822977,28.724225007886766,9.644084301062183,101.82476586322699,258.14164959883703,9,725.1041261888864,Oil Leak
97.46133323530603,30.965238808121757,11.63044401022622,83.87353303948501,290.32261295481703,7,732.0914749377182,Clutch Failure
105.72979613500311,29.91453616135826,10.856130577867425,45.31706606210177,467.96862412427976,12,944.1146494879147,Brake Fluid Leak
103.00986883588656,38.46140279910642,10.431620856362816,101.32120396260677,336.12534364709734,2,363.4516556824434,Spark Plug Failure
83.99669484729714,30.630567848296533,9.23749087145113,86.69708701850911,240.6389756096185,4,478.017057814644,Coolant System Fault
117.7432640331597,39.710383069829575,11.295161536885178,102.55679817263673,404.83751813294464,5,667.0520855880395,Engine Overheating
106.89484583478843,32.04274950125328,11.820242045939956,100.13975939166724,475.2664104772045,3,339.42968765122174,Air Conditioning Failure
97.71770262557004,30.18541498826439,11.284793130200907,104.24016575662696,11.033074341145422,9,637.0582474447119,Brake Pads Wear
100.5860373117176,37.47638208570975,8.00626042076589,81.44064531236998,491.26063612801937,5,459.50799788013603,Spark Plug Failure
90.9800031213895,35.904493306010515,10.545605480733627,51.2259614554812,43.06606953184017,2,406.64427845452536,Fuel Injector Failure
82.38654947505788,33.978348597437666,8.204541525768402,93.6925978703751,407.19338963438065,11,713.9434640412239,Alternator Failure
87.79863393256308,34.664362611251576,9.030428881334888,89.63790280415765,140.16737627570623,3,548.2512974068017,Transmission Slippage
107.89230552321845,36.630421339267166,8.238098801391086,99.38025497592697,66.08982887693587,9,661.1145156220817,Exhaust System Failure
70.71967443148779,30.741456895975585,10.41518181179755,53.59048048405882,219.92781985691744,7,674.9885891703499,Radiator Leak
75.8036320253458,39.956006992680905,10.746359653970426,55.598015992023136,321.97828972380677,2,350.0550138468543,Brake Fluid Leak
72.30013210108764,39.6975179457614,8.45795055226362,111.23276137754628,190.4759225117375,9,744.855553780238,Clutch Failure
72.03644011594851,35.803908236163245,9.535355532179917,99.99822387616567,27.282704141349477,4,342.48314904762003,Coolant System Fault
112.77302920055035,30.39450941114974,9.824946035822169,112.65827909602584,299.73056982935833,9,855.7224429368646,Exhaust System Failure
105.18289296900119,36.162738909175495,9.476212087043667,100.69722569311367,451.20163805533736,2,310.4472627309307,Radiator Leak
93.70869145436626,28.86638090775011,8.484100001940773,87.77242447922416,191.60768297362586,12,792.6752473358247,Brake Pads Wear
74.89170803255007,28.367830026469672,9.675791160749903,92.33061896222989,108.16638881541351,10,1037.9808447084251,Battery Drain
94.58079375584163,31.092194662134563,11.004712191233672,111.13023391520079,221.2886729664077,12,962.4377166269851,Clutch Failure
93.67358853902829,33.551475480871794,8.284030658133021,86.30454036095524,24.181355524390437,4,597.1942573231262,Timing Belt Failure
78.66009349550076,38.419270064900566,8.320720056327614,90.59130594627099,410.2437922401374,5,597.2376064751766,Oil Leak
91.69258246189865,36.7260288371957,9.419085167343937,52.518137280288045,413.1704054750934,2,360.0570941108356,Alternator Failure
89.92523671986868,36.91247825439977,11.7669028464757,77.91369760928822,294.0002317148142,10,680.0653140189959,Exhaust System Failure
100.79250490261083,33.1059200133769,10.674290586891656,97.31176895664791,176.55144446919473,1,327.9402355399411,Transmission Slippage
101.75468254338219,32.151219910563555,10.71467982669026,61.67541586530923,399.8916822228917,7,559.7568385862002,Brake Pads Wear
72.26520048860223,32.45246515581523,9.44767996335146,56.18033444196279,277.34351239418356,10,709.33278592135,Exhaust System Failure
88.73063073132356,39.85179476483269,10.374643164834154,65.10614465795325,412.9661542750081,1,200.29894712347743,Electrical Wiring Issue
101.29299578571182,28.48131029694979,8.040524736110974,59.32005023942668,315.7293962915103,11,859.9788487005999,Brake Pads Wear
95.15681292900439,38.40437795346938,10.544384185638169,57.19301096291167,392.2027366063987,11,1016.5088839567079,Engine Misfire
112.82449205941612,34.94410490286872,11.653147790304947,73.98806742944696,299.28149660888,8,767.7676619743456,Air Conditioning Failure
102.93468158094726,33.26338503027509,10.450293873379277,112.62708111068272,207.0705341078331,3,446.9945186391319,Suspension Issue
78.14672135407149,36.703091924981635,11.49479437386538,80.56477173909747,478.9729299630688,10,804.6189654922686,Brake Fluid Leak
73.52843737002149,33.840027297096434,10.895892221864376,55.03363046522584,270.5569124394224,6,300.7333026709779,Clutch Failure
102.12096391031578,38.48107885697993,8.48223366561476,46.15773355046993,302.5447592702692,7,612.0798835338154,Clutch Failure
71.3255655270811,38.8084223681351,11.609813229143366,95.69249161103401,110.24381970737463,10,666.1807858664687,Alternator Failure
99.28877906367316,33.06065112248147,8.2657753774231,70.62390115491102,312.8253947136382,1,364.6998237799106,Fuel Injector Failure
117.01151207124788,31.32193356682062,10.135869890191055,105.74647572682875,285.80382474147194,6,581.1919186097357,Starter Motor Fault
98.77370889379395,35.108203943120344,8.56854849517383,92.76086149126161,92.41919897351248,7,566.0768417307094,Transmission Slippage
89.4084963103261,38.948360147400294,8.046826442923617,103.69931604330948,29.793548676571856,6,613.1873222202648,Oil Leak
102.16441092211767,30.527946268068,9.688137040510556,61.7556831534759,302.17965985738556,4,514.6459409907899,Electrical Wiring Issue
92.91264452457582,35.4755990027618,9.180162830616625,95.38871379688464,381.8461346751603,1,506.1378015731091,Brake Pads Wear
97.28083946579675,35.57872264111025,9.944001975190412,61.124958775497504,261.7006854610041,11,925.41822604959,Radiator Leak
117.07324043882626,36.79735626898337,10.308799546938204,115.12547835602332,113.38631265982285,9,781.7316126772444,Radiator Leak
89.30513189003871,29.578812221527116,8.174956289235789,90.90994252266995,333.2609883465175,4,403.501900949478,Timing Belt Failure
118.05952819119571,36.58989957618506,8.492013180494983,65.96094401402738,40.05286330480112,7,547.842713739358,Suspension Issue
115.26753209780318,38.90839024798769,10.234569585801701,61.56094898338181,220.9168524009773,7,720.4197865210791,Starter Motor Fault
79.78955673946481,30.156197306442905,9.372669412690634,55.274126805731484,81.6833791992101,2,380.8277944277019,Suspension Issue
73.46806504375827,30.85051989908653,10.916693950197793,95.57127671149823,92.22952552994168,1,379.09970069566396,Alternator Failure
75.03890006887133,39.656741128499675,10.609166594367759,57.49724903983419,101.14697457910182,8,805.226993137738,Battery Drain
70.91109128257749,30.17172343251388,11.382417451959627,87.62426127419913,193.35352852198895,8,553.2057145887402,Fuel Injector Failure
74.72214803779642,38.25262112043495,10.7699713066769,61.170802154028586,25.575102810198814,7,796.923530849879,Oil Leak
104.15033867081785,33.90733427737642,9.719724309560593,92.95751558350949,198.8967204645491,8,803.1049343811891,Timing Belt Failure
73.55943242301144,30.966772892838126,10.69186648957773,105.19517828324314,255.85372355735043,3,248.2677192335299,Coolant System Fault
85.94878151468806,38.44899881527014,9.101524697021674,102.24201945157225,241.6471424831626,11,1089.7977990118734,Starter Motor Fault
112.24376554847274,33.343663060031986,9.225253995112851,100.86810647446254,191.39205020152028,2,437.49599594028035,Air Conditioning Failure
71.16359678679129,34.17780824715628,11.155940639683173,55.01779245538017,419.5733040353762,7,608.0689360209057,Engine Overheating
110.72342412944678,32.31080043279719,9.785678065606328,47.0707957587615,72.66334621025206,8,758.1305972025914,Brake Pads Wear
84.09273873867,35.11541021721913,11.19352136207341,95.91590627899085,252.848371890687,1,260.33471863338184,Battery Drain
75.90824138108282,29.962286471020274,11.289689494673114,69.4677771035481,31.020708478277147,12,959.5044269007283,Alternator Failure
104.83685826820754,32.69297843982113,11.430249350645134,74.58769811226779,35.577839438954875,10,730.38839552645,Spark Plug Failure
101.4471423389942,39.63294786802345,11.66654094336483,42.49192742347128,286.93292483854816,9,964.8443692740342,Timing Belt Failure
113.87360067635265,31.09760119241353,9.723940882053185,60.766115942003935,283.0092124439105,11,861.7826447463626,Radiator Leak
106.75355219019428,35.88083997449551,9.275467273284555,42.69411230995712,439.01675642222847,4,571.0749108716876,Engine Misfire
110.17404651924244,31.90228077069634,10.328794986376455,110.33486180809982,278.9368378300366,12,828.727656782437,Timing Belt Failure
84.10172862856533,37.281677508239206,9.48468969375051,59.471734657482436,479.8955102024251,4,586.4893755810879,Air Conditioning Failure
78.87197718898614,29.5704839286202,10.404296667200931,84.58697356584065,24.347424199964884,3,451.7773756468416,Brake Pads Wear
107.53073758204292,39.63785254094253,10.822343450575298,43.11834565289043,49.00384239037054,6,470.3296854302097,Fuel Injector Failure
110.3417369633632,33.44547449660367,10.753620073968548,93.34779130445264,22.032930785190697,1,335.18935901898817,Coolant System Fault
119.52525710003366,30.832605560157567,9.498211548080485,65.84218766032751,92.63842516677,6,798.6525632929329,Transmission Slippage
90.63088384557133,28.88196096796015,8.66744080679501,111.83353495661326,270.63505547083906,2,485.4032503816406,Clutch Failure
88.60090428963916,30.037094861050488,9.72211735384883,111.04945511472286,322.786090713714,9,714.8404961849267,Brake Pads Wear
108.82064803709984,34.237287382672214,8.570376576327636,66.02324946893982,22.792578974334397,2,216.68795655088587,Radiator Leak
87.0401770126509,32.04403811717543,11.560388140735233,112.07687165523743,472.9854449227997,7,574.6108585348165,Engine Overheating
116.53786628017824,37.946600390591314,9.38350984295143,119.69261387990231,421.08268832519053,12,767.4513078190853,Fuel Injector Failure
112.9206375921506,33.17065028394167,8.617838988893295,106.03325312991585,148.30624107854658,1,169.13689261215478,Engine Overheating
91.44970136875092,30.984571271051557,8.101791039623004,107.58970782041831,38.59376511323398,12,977.5214736355302,Starter Motor Fault
107.54355338957487,35.40573983924836,10.583289545145938,59.920698888727195,84.94353660952864,7,665.5027154913952,Coolant System Fault
107.72714370423412,36.48132660262535,10.547609269818974,86.1361919086205,63.472206877486336,5,739.1563492301614,Timing Belt Failure
75.15619344179663,30.0045028948114,9.362416666325167,45.38047311738943,61.64188964947343,8,600.3692935958748,Starter Motor Fault
115.12764533397834,30.011430595459814,8.286847555390604,47.59343494573358,259.280844332867,4,501.1227368322226,Battery Drain
95.26261862239286,28.440057123202514,9.638515579580929,119.91140896266324,122.92372124670014,12,763.0100966507707,Oil Leak
111.32287330538708,36.83682418078769,9.244869980253574,66.13113995407288,179.06985826457222,10,747.3362014116581,Fuel Injector Failure
86.00248005153058,35.965654331461664,10.708482558940037,99.8547129639077,494.7526666921612,7,635.3471364418274,Radiator Leak
114.77616142481003,33.69557050899777,10.423116997810762,104.53320424214532,342.15712446267236,6,571.3255903498618,Air Conditioning Failure
89.46008393670816,38.13004538763037,9.458374912790159,108.64186168057833,474.4903335235007,5,561.0795414670503,Suspension Issue
70.54188257401492,37.668041835400636,8.871570217019961,119.81026379217252,71.2782775165578,4,598.7264981804549,Alternator Failure
115.26909882096318,35.024252372761026,11.952143864622368,59.319718820549426,191.06973741628462,7,749.4778302179947,Starter Motor Fault
74.56433383930668,38.419255366159106,9.81600648478446,43.22806614877598,277.3659016411771,12,828.0119053701977,Starter Motor Fault
85.96568187952074,30.47009452044122,10.753096943120948,72.89532143956689,38.379030944369006,5,552.1350999471738,Clutch Failure
117.50309835254025,29.343035432772734,8.562211870313444,50.406453586315756,2.0937218139789326,5,631.4440767065811,Engine Overheating
117.5303573468778,31.236995338203876,9.942358798637592,41.79407113296441,335.21716689845874,1,460.28477186000913,Clutch Failure
98.67189440616431,28.68504227307178,8.110146879477862,68.83414617131889,320.9097584007177,2,332.4758696636816,Suspension Issue
101.59186060848997,34.374034336012386,10.0218204716418,102.69906008601892,205.3944049998059,5,627.7047207051678,Transmission Slippage
92.42227609891599,39.23926830753954,11.85606962847081,85.29445529800567,244.8220380160163,3,495.2444996013806,Radiator Leak
84.66053858490322,28.472122488022116,9.5368268519432,65.02223913682832,207.7215002960448,2,294.40048674377095,Coolant System Fault
86.4332272684958,29.46531896812032,8.155984050299647,92.34736043941757,12.002522422444429,4,577.826524607634,Electrical Wiring Issue
103.62592280385192,33.42638833940122,8.123823163677374,58.561454424704856,167.68580310873122,4,516.5724028091928,Timing Belt Failure
107.618726471884,39.20650021033486,9.551947039787478,41.150515685766806,88.54112769864491,4,334.09814969835026,Radiator Leak
109.57895218629243,31.793873259721007,8.640099745852776,101.14827091491419,49.21209455068437,4,473.3805543503529,Transmission Slippage
109.48090713972769,34.08681770426071,8.093408385312744,89.89944678912073,478.3602169446749,3,456.1531656079703,Fuel Injector Failure
74.56030515243452,28.498874308604705,11.024854455800707,100.9842099600768,299.6798625210828,12,842.7854090762362,Engine Misfire
94.72101523512907,29.780118411545068,9.834092035527563,43.115041335013245,364.32814211830134,7,776.3861946916885,Brake Pads Wear
72.87793800083222,39.83956147550616,9.156979087890619,106.96957022645218,157.68187163305873,9,879.9705233051593,Battery Drain
97.47644411618677,39.58142435723255,11.600332732065922,89.56209600290427,196.5735647470076,12,873.9983350410522,Air Conditioning Failure
92.07652506866884,28.059279771212914,8.464555840802102,85.07162805701121,118.46199694836173,5,499.41562782651937,Battery Drain
114.38520913791498,39.421741425078864,11.823675315821276,89.96912384916253,48.482835482712375,4,501.1396102171391,Coolant System Fault
87.54575062760394,35.669439253786,9.255866869509411,109.15465974946913,89.5158187207919,11,833.9594129783646,Oil Leak
75.85335082138029,38.415019534240265,11.553614689234724,86.95492052471256,398.7570226482429,2,349.93951589265663,Suspension Issue
77.1495841026418,33.45687826760631,10.411771505917846,86.47603039105434,338.77290259188794,2,33.805087895162046,Engine Overheating
108.07553158587362,34.187152342951,11.30682943896595,119.25433256526127,273.46443799273845,5,735.9224126743511,Engine Overheating
100.91090316581305,33.866158963083045,11.936052652841857,100.53841336548544,237.54493643338404,7,661.0095063789164,Radiator Leak
75.05613380613951,36.002371090553254,9.153621751274983,75.38350443609082,461.2171418280622,10,784.4588641687227,Engine Overheating
74.20534030574987,29.675815057075756,11.844541941630371,96.59176000263422,36.3674738893342,10,838.2369394381309,Clutch Failure
105.048456572956,28.359683078472134,9.557927579609682,71.13843773534308,140.300406618958,9,745.1472434748215,Suspension Issue
73.63815031820968,31.695159299094293,9.54204761894769,58.31003699867992,174.968926785357,7,608.1952098413428,Engine Overheating
111.09300296451781,36.45616915283976,9.361548417018023,87.74815015102075,391.2129061063939,5,456.39600656868754,Transmission Slippage
105.31211135782482,30.42224142547538,10.16563042939034,114.25456784911611,496.2573100809857,10,621.9109277725719,Alternator Failure
74.067439032095,36.08118919989901,8.616580172713949,114.33116160123701,120.33525737857653,10,665.2406488465351,Oil Leak
74.2418857042596,39.638944553287246,10.214845941432046,67.35242224843923,437.1536670685403,10,694.6991131250986,Air Conditioning Failure
119.33197892505876,29.126808589473022,10.166819249640016,82.2141972977356,415.31138021589567,6,671.4644294694853,Brake Fluid Leak
88.71353978780601,36.071225418701516,11.04760725041948,56.9308718855889,112.3286988208833,11,931.1542185905984,Oil Leak
88.53210735334454,33.325002631654854,11.334599847750342,119.65048875991067,199.66629009961127,12,819.9448610649736,Radiator Leak
110.63997836287513,38.41770705253006,9.761765401249697,118.48943262943486,204.83643464625956,3,192.38700962482517,Engine Overheating
117.36242886919294,30.125797473368632,9.209332997405975,91.96071437659579,489.1103342632791,5,555.1509038513806,Tire Wear
119.30005319114355,36.31151142671398,9.037339589268377,104.35312477419787,90.44595068944916,8,664.5783392833155,Transmission Slippage
107.66890926294708,38.05738347577732,8.778495346819488,97.208012902696,399.57898555239103,1,311.05841215036475,Clutch Failure
88.81297927654579,39.33537063368828,8.230590328796099,87.45265752315746,167.09635708655495,12,998.2373810785307,Engine Overheating
74.17503583493344,36.19897633947575,9.369791915338853,44.267839759111816,365.4351728880802,1,366.70227385950267,Engine Overheating
108.85734579637185,33.96609716810113,9.080990768523133,76.38114740421288,210.00550214783144,7,557.2974436857842,Battery Drain
97.92021248679025,35.41416688241456,11.865669543465629,93.98290417339284,289.17988155827004,5,440.548138469862,Battery Drain
91.21110046234881,38.42685981374462,10.230835305000175,94.20252911069477,416.30588666306556,5,531.737136423147,Spark Plug Failure
115.3177192547368,34.84731695966596,9.389108156122031,69.84980947379069,402.08278249194206,1,266.0890346879244,Oil Leak
75.55987411530757,28.364644716362044,10.321870403974785,115.33535893264245,433.2115917698501,9,744.5432679506403,Exhaust System Failure
94.63125521454296,39.171384346083734,8.556786805382782,53.388562578942484,29.80866267232951,1,456.80139858677074,Starter Motor Fault
70.56768223837095,36.274321012378735,9.776174996808813,80.02875569724485,346.0252765198724,5,415.4528404356572,Coolant System Fault
93.43303209970631,36.11816062932696,10.504937285684255,95.27071812406582,69.99368836088144,10,816.748464094162,Engine Misfire
72.81516378409187,30.588101828772608,9.955591327169806,95.77086447134474,207.9092840092055,9,843.1467654969612,Alternator Failure
75.9408958134036,35.90662564279189,9.607115202617297,91.89111654150524,274.2942075273442,4,494.9572472523637,Oil Leak
75.87631233885524,32.7263728678499,11.975393555598792,62.02305707614882,201.36974237341536,8,779.8432040913716,Timing Belt Failure
102.46051510580318,35.814795724497905,11.521259048595708,52.496525494929756,259.80583790150376,6,582.3477908363013,Fuel Injector Failure
107.30224396327117,29.279116363695888,10.49362383263776,90.87522614613687,498.2631543993096,11,873.261616680314,Oil Leak
99.16843825485799,35.894143655236434,10.27750944472913,87.94416929115502,67.60865685642736,3,502.0042525044684,Oil Leak
118.10862742372709,39.992964709248,10.482641919298336,54.348480823139276,337.72802266821276,4,454.5893757096808,Tire Wear
88.7435289761852,28.578544466326672,8.805248431289733,96.41113164564507,198.00048319280762,2,598.5986493972848,Electrical Wiring Issue
84.28560431409304,39.72609021065581,9.580550973057274,76.41375933869251,66.5048994536644,1,413.82362878334817,Coolant System Fault
113.42995640947302,32.882895528674446,8.157838131563597,93.42084732825224,79.36838168715477,8,832.4791745174067,Spark Plug Failure
81.17979192597264,38.44904140404711,9.902184149947306,106.98936638161206,474.63655312280844,1,463.1279484393118,Starter Motor Fault
118.16112697203056,37.38862580869928,10.172098335830652,53.57827428615386,439.800748355881,11,892.7611295884172,Coolant System Fault
70.60772373449082,34.80419513184001,8.910998944412839,41.53158943974694,453.5209802075109,1,489.0785653280161,Fuel Injector Failure
118.49394133538195,36.86139051101592,11.856115388662054,102.32820691166295,495.7663879136933,4,532.4686545923499,Oil Leak
72.15799559752881,38.54218673561618,11.637818443748968,88.77579401220927,104.15769500425898,10,735.9438538210093,Coolant System Fault
